ID,Name,Log_Name,Subtitle,Long_Subtitle,Average_User_Rating,User_Rating_Count,Price,Age_Rating,Languages,Cant_Language,sn_english,Size,MB_Size,Primary_Genre,genero_1,genero_2,genero_3,Current_Version_Release_Date,,Meses_Publicada
1451894206,Fisherman  Idle Fishing Game,4,Clicker with Fishes and Jokes,5,4.5,35,0,12,EN,1,1,96850944,97,Games, Simulation, Strategy,NA,26/02/2019,30/11/2019,9
1451894311,Casual Tree  Idle Tap Clicker,5,Can You Grow Your Casual Tree,6,0,0,0,12,EN,1,1,68858880,69,Games, Simulation, Strategy,NA,21/02/2019,30/11/2019,9
1451894320,Mirkowanie  Idle Clicker Game,4,Wykot Fun Idle Social Parody,5,0,0,0,12,EN,1,1,61064192,61,Games, Simulation, Strategy,NA,17/02/2019,30/11/2019,10
1451924466,Idle Zoo  Animal Park Tycoon,5,Become a rich zoo tycoon,5,4.5,10,0,4,AR- HY- BN- BG- CA- HR- CS- DA- NL- EN- FI- FR- DE- EL- GU- HE- HI- HU- ID- IT- JA- KN- KO- MS- MR- NB- FA- PL- PT- RO- RU- SR- ZH- SK- ES- SV- TL- TA- TH- ZH- TR- UK- UR- VI,44,1,85534720,86,Games, Simulation, Strategy,NA,27/07/2019,30/11/2019,4
1452011021,Arcane Pets Plushie Empire,4,,0,4.5,13,0,4,EN,1,1,133544960,134,Games, Simulation, Strategy,NA,19/04/2019,30/11/2019,8
1452026118,Turtle Muck,2,Avoid the Muck,3,4.5,6,0,4,EN,1,1,26270720,26,Games, Casual, Strategy,NA,03/07/2019,30/11/2019,5
1452064673,Thin Lines,2,Connect the Dots,3,0,0,0,4,EN,1,1,53177344,53,Games, Board, Strategy,NA,11/02/2019,30/11/2019,10
1452072130,Reach It,2,Reach the numbers fast,4,0,0,0,4,EN,1,1,28303360,28,Games, Trivia, Strategy,NA,05/04/2019,30/11/2019,8
1452103346,Merge Empire,2,Idle Crowd Builder Clicker,4,4.5,2317,0,9,ZH- EN- FR- DE- JA- KO- PL- PT- RU- ES,10,1,229282816,229,Games, Simulation, Strategy, Lifestyle,10/05/2019,30/11/2019,7
1452105576,Auto Chess Legends Teamfight,4,Combine heroes and AUTO FIGHT,5,3.5,34,0,9,AR- ZH- EN- FR- DE- ID- IT- JA- KO- PT- RU- ZH- ES- TH- ZH- VI,16,1,456816640,457,Games, Strategy, Role Playing, Entertainment,01/08/2019,30/11/2019,4
1452117557,Lines of Fire 2 The Board Game,7,Tactical WW2 Board Game,4,0,0,0.99,12,EN,1,1,101782528,102,Games, Strategy, Entertainment, Board,22/02/2019,30/11/2019,9
1452127508,Alien Assault TD Lite,4,New Tower Defense Game,4,0,0,0,9,EN,1,1,210197504,210,Games, Strategy, Action,NA,14/02/2019,30/11/2019,10
1452127638,War Whiz Tactics,3,Turn Based War Strategy,4,0,0,3.99,9,EN,1,1,136952832,137,Games, Strategy,NA,NA,03/08/2019,30/11/2019,4
1452130451,Army Shooter Soldier Civil War,5,,0,0,0,0,17,EN,1,1,219998208,220,Games, Strategy, Action,NA,14/02/2019,30/11/2019,10
1452148065,Sport Car Driving City Advent,5,Sport Car Driving SIM,4,3,97,0,4,EN,1,1,344571904,345,Games, Strategy, Entertainment, Racing,12/05/2019,30/11/2019,7
1452148065,Sport Car Driving City Advent,5,Sport Car Driving SIM,4,3,97,0,4,EN,1,1,344571904,345,Games, Strategy, Entertainment, Racing,12/05/2019,30/11/2019,7
1452185943,Habbo Clicker,2,Welcome back to Habbo,4,0,0,0,4,EN,1,1,61945856,62,Games, Role Playing, Strategy,NA,29/03/2019,30/11/2019,8
1452203447,KOTH  strategy games offline,4,New strategy- the best game,5,0,0,0,12,EN,1,1,283422720,283,Games, Strategy, Casual, Entertainment,08/03/2019,30/11/2019,9
1452404105,Aim Master,2,Aim Training For iOS,4,3.5,707,0,4,EN,1,1,106439680,106,Games, Entertainment, Strategy, Simulation,27/05/2019,30/11/2019,6
1452441422,Shoot Killing Assault War,4,Shoot Killing Assault War,4,0,0,0,17,EN,1,1,171015168,171,Games, Strategy, Action, Entertainment,13/05/2019,30/11/2019,7
1452474937,State of Survival,3,Make your own rules,4,0,0,,17,EN,1,1,251956224,252,Games, Role Playing, Strategy,NA,31/08/2019,30/11/2019,3
1452482650,GameBOX,1,,0,0,0,0.99,4,EN,1,1,15253504,15,Games, Strategy, Entertainment, Puzzle,06/06/2019,30/11/2019,6
1452491712,Avatar Kingdoms,2,RPG Combined With Skill Cards,5,4,40,0,4,EN,1,1,732659712,733,Games, Adventure, Strategy,NA,24/07/2019,30/11/2019,4
1452496050,Puteri Bumi Gunung Api,4,,0,0,0,0,4,EN,1,1,143498240,143,Games, Strategy,NA,NA,19/02/2019,30/11/2019,9
1452575722,Chess with friends game,4,The best strategy board game,5,0,0,0,4,EN,1,1,92826624,93,Games, Education, Strategy, Board,14/03/2019,30/11/2019,9
1452600579,Ludo Lite,2,Fun and challenging Ludo game,5,0,0,0,4,EN,1,1,18551808,19,Games, Family, Entertainment, Strategy,16/02/2019,30/11/2019,10
1452756276,Plus 1 Puzzle,3,Funny Math Number Game,4,0,0,0,4,EN,1,1,28141568,28,Games, Entertainment, Strategy, Puzzle,17/02/2019,30/11/2019,10
1452756276,Plus 1 Puzzle,3,Funny Math Number Game,4,0,0,0,4,EN,1,1,28141568,28,Games, Entertainment, Strategy, Puzzle,17/02/2019,30/11/2019,10
1452842212,Happy Glass Unicorn Game,4,Happy Glass Unicorn Draw line,5,0,0,0,4,EN,1,1,63990784,64,Games, Strategy, Puzzle, Entertainment,16/02/2019,30/11/2019,10
1452930146,Populars Way,2,,0,0,0,0,4,EN,1,1,29513728,30,Games, Strategy, Casual,NA,03/07/2019,30/11/2019,5
1452956783,Tile Shift,2,Customizable Tile Puzzle Game,4,0,0,0,4,EN,1,1,18172928,18,Games, Entertainment, Puzzle, Strategy,15/06/2019,30/11/2019,6
1452963755,Tatic Archey Towers Defend,4,Tatic Archey Towers Defend,4,0,0,0,12,EN,1,1,243422208,243,Games, Entertainment, Action, Strategy,15/05/2019,30/11/2019,7
1452978599,Golf Wolf  Trick Shot,4,A Hot New Spin to Classic Golf,7,2,5,0,4,EN,1,1,188324864,188,Games, Sports, Strategy,NA,15/06/2019,30/11/2019,6
1452989146,Callbreak Classic,2,Callbreak as played in Nepal,5,0,0,0,12,EN,1,1,80264192,80,Games, Entertainment, Card, Strategy,10/03/2019,30/11/2019,9
1453001442,MTG Events,2,Swiss & Single Elimination,4,0,0,0,4,EN,1,1,196127744,196,Games, Strategy, Utilities, Card,02/08/2019,30/11/2019,4
1453066077,Tales of Chessia Lite,4,Exciting Chess RPG,3,0,0,0,9,EN,1,1,90593280,91,Games, Strategy, Adventure,NA,07/06/2019,30/11/2019,6
1453134934,64K Challenge,2,Take on the Challenge,4,0,0,0,4,EN,1,1,121177088,121,Games, Strategy, Education, Puzzle,21/02/2019,30/11/2019,9
1453136494,Stop Shot,2,Aim- Stop- Shoot,3,0,0,0,4,EN,1,1,14127104,14,Games, Strategy, Casual, Entertainment,11/04/2019,30/11/2019,8
1453141655,Color Up Idle,3,,0,0,0,0,4,EN,1,1,150518784,151,Games, Simulation, Strategy,NA,19/02/2019,30/11/2019,9
1453150370,Space Idle,2,Diamonds factory idle game,4,4.5,33,0,4,EN,1,1,168593408,169,Games, Simulation, Strategy,NA,22/03/2019,30/11/2019,8
1453172180,S4GE  Tactical RPG,3,A Vintage Strategy RPG Game,5,0,0,0,9,EN,1,1,643190784,643,Games, Adventure, Strategy,NA,16/03/2019,30/11/2019,9
1453187087,Mini Gal4Xy,2,A light 4X strategy game,5,4,9,1.99,4,EN- FR,2,1,183696384,184,Games, Strategy,NA,NA,26/05/2019,30/11/2019,6
1453229363,Red Lip Challenge,3,KouHongJi of China,3,0,0,0,4,ZH- EN- ZH- ZH,4,1,128617472,129,Games, Entertainment, Simulation, Strategy,20/07/2019,30/11/2019,4
1453255578,Sunflower Factory Idle Tycoon,4,Become an idle capitalist,4,5,59,0,4,EN,1,1,115306496,115,Games, Strategy, Simulation,NA,28/03/2019,30/11/2019,8
1453264578,Circle Quest,2,Aim Shoot Destroy Circle,4,0,0,0,4,EN,1,1,66579456,67,Games, Entertainment, Strategy, Casual,18/02/2019,30/11/2019,10
1453277173,Roller The Ball,3,Classic puzzle game for free,5,5,13,0,4,EN- ZH,2,1,101616640,102,Games, Puzzle, Strategy,NA,08/05/2019,30/11/2019,7
1453284331,Search Mines Wear  Watch game,5,A minimal game for watch,5,0,0,0.99,4,EN,1,1,29025280,29,Games, Puzzle, Entertainment, Strategy,26/07/2019,30/11/2019,4
1453285421,Puzzle&Battle,1,,0,0,0,0,4,EN,1,1,110341120,110,Games, Strategy, Puzzle,NA,10/03/2019,30/11/2019,9
1453287135,Kids Learning Puzzle,3,Educational & fun characters,4,0,0,0,4,EN,1,1,41531392,42,Games, Puzzle, Education, Strategy,17/02/2019,30/11/2019,10
1453287639,2048 Plus new,3,2048 New play,3,0,0,0,4,EN- ZH- ZH,3,1,21270528,21,Games, Puzzle, Strategy,NA,17/02/2019,30/11/2019,10
1453290547,LaserSwipe Draw Bounce & Win,5,Draw lines- bounce balls- win,5,0,0,0,4,EN,1,1,114025472,114,Games, Casual, Strategy,NA,24/03/2019,30/11/2019,8
1453312094,Chinese Chess,2,,0,0,0,0,4,EN,1,1,65760256,66,Games, Education, Board, Strategy,18/02/2019,30/11/2019,10
1453314953,InstantMemory,1,,0,0,0,0,4,JA,1,0,75990016,76,Games, Strategy, Family,NA,15/07/2019,30/11/2019,5
1453320049,Numerical Blocks,2,Play with numbers,3,0,0,0,4,EN- IT- RU,3,1,13251584,13,Games, Strategy, Puzzle, Entertainment,20/02/2019,30/11/2019,9
1453322506,Intersection  3D Puzzle Game,4,Tap and Beat Color Line Looper,6,0,0,0,4,EN,1,1,107548672,108,Games, Strategy, Puzzle,NA,17/05/2019,30/11/2019,7
1453325589,Eternal Return,2,,0,0,0,0,12,EN,1,1,201777152,202,Games, Strategy, Role Playing,NA,13/07/2019,30/11/2019,5
1453325773,NY Lucky Picks,3,,0,0,0,0,4,EN,1,1,8801280,9,Games, Casino, Strategy,NA,01/03/2019,30/11/2019,9
1453329905,AEA  Online Strategy,3,,0,0,0,0,4,EN- TR,2,1,21551104,22,Games, Strategy, Simulation,NA,30/07/2019,30/11/2019,4
1453333541,Planets Nu,2,Turn based space strategy,4,0,0,0,4,EN,1,1,3969024,4,Games, Simulation, Strategy,NA,18/02/2019,30/11/2019,10
1453347272,Blind Justice,2,Who do you trust,4,4,7,0,4,EN,1,1,30618624,31,Games, Strategy, Entertainment, Role Playing,13/07/2019,30/11/2019,5
1453356214,Story of Ancients,3,Strategize your every move,4,0,0,0,12,EN,1,1,1961113600,1961,Games, Role Playing, Strategy, Entertainment,21/07/2019,30/11/2019,4
1453356737,West Game,2,Conquer the Wild West,4,4.5,3634,0,12,EN,1,1,391278592,391,Games, Strategy, Entertainment, Simulation,29/07/2019,30/11/2019,4
1453367175,Cricket Tycoon 2019,3,Become a Cricket Manager,4,0,0,0,4,EN,1,1,260204544,260,Games, Sports, Strategy, Sports,25/07/2019,30/11/2019,4
1453370070,Fille de la Terre Volcan,5,,0,0,0,0,4,EN,1,1,143510528,144,Games, Strategy,NA,NA,20/02/2019,30/11/2019,9
1453393825,Fire Shot Ball 3D Game,5,Fire Shot Ball 3D Game,5,0,0,0,4,EN,1,1,142095360,142,Games, Lifestyle, Adventure, Strategy,11/06/2019,30/11/2019,6
1453395884,Fast Food Craze  Cooking Game,5,Fun Kitchen & Restaurant Game,5,4.5,355,0,4,EN,1,1,175550464,176,Games, Strategy, Trivia, Entertainment,24/02/2019,30/11/2019,9
1453397029,Color Shape Ball Escape Games,5,Fire Circles Hopeless Dodge 3D,5,0,0,0,4,EN,1,1,83066880,83,Games, Entertainment, Puzzle, Strategy,20/02/2019,30/11/2019,9
1453409821,Adventure Shorties,2,,0,0,0,0,9,EN,1,1,25963520,26,Games, Strategy,NA,NA,21/02/2019,30/11/2019,9
1453478622,Billionaire Road,2,,0,0,0,0,4,EN- ZH,2,1,22521856,23,Games, Simulation, Strategy, Entertainment,27/05/2019,30/11/2019,6
1453483627,Peak duel,2,,0,0,0,0,4,EN- JA- KO- ZH,4,1,12484608,12,Games, Adventure, Entertainment, Strategy,11/03/2019,30/11/2019,9
1453483627,Peak duel,2,,0,0,0,0,4,EN- JA- KO- ZH,4,1,12484608,12,Games, Adventure, Entertainment, Strategy,11/03/2019,30/11/2019,9
1453492023,Capitalist  Game Company,3,Game making a game,4,4,19,0,4,EN,1,1,115914752,116,Games, Simulation, Entertainment, Strategy,15/03/2019,30/11/2019,9
1453500096,Gold Miner Boss  Idle Clicker,5,,0,0,0,0,4,EN,1,1,317822976,318,Games, Simulation, Strategy,NA,26/02/2019,30/11/2019,9
1453501895,LEAGUE OF WONDERLAND,3,SEGAs Epic Realtimestrategy,3,0,0,,12,EN- JA,2,1,155536384,156,Games, Action, Strategy, Entertainment,30/09/2019,30/11/2019,2
1453578024,Dunes,1,Warning May cause addiction,4,0,0,0,4,EN,1,1,187921408,188,Games, Strategy, Productivity, Family,23/02/2019,30/11/2019,9
1453661259,Dungeon Warfare 2,3,Defend your dungeons,3,5,79,4.99,12,EN,1,1,240550912,241,Games, Action, Strategy,NA,01/05/2019,30/11/2019,7
1453671655,Heroes Of ExpeditionNA,3,SLG with innovative gameplays,4,5,219,0,9,EN,1,1,445218816,445,Games, Simulation, Strategy,NA,23/07/2019,30/11/2019,4
1453685205,Cooking Hot Cooking Games,4,Cook & Serve worldwide food,5,5,9706,0,4,NL- EN- FR- DE- ID- IT- JA- KO- PT- RU- ES- TH- TR- VI,14,1,251574272,252,Games, Simulation, Strategy,NA,28/07/2019,30/11/2019,4
1453708285,Dig Dog,2,Find the bone,3,5,6851,0,4,EN,1,1,218910720,219,Games, Casual, Strategy,NA,18/06/2019,30/11/2019,6
1453715676,Merge Defense  Idle Boat,4,Idle merge game,3,4.5,14,0,9,EN,1,1,104045568,104,Games, Strategy, Simulation, Entertainment,27/07/2019,30/11/2019,4
1453800265,Knight Glory Legendguard,3,,0,0,0,0,9,EN- ZH- ZH,3,1,46544896,47,Games, Strategy, Adventure,NA,19/03/2019,30/11/2019,9
1453806804,Math Puzzle Game Brain Workout,5,Math Pieces,2,0,0,0,4,AR- HY- CA- CS- DA- NL- EN- FI- FR- DE- EL- HE- HU- ID- IT- JA- KO- MS- NB- FA- PL- PT- RO- RU- ZH- SK- ES- SV- TH- ZH- TR- UK- VI,33,1,21656576,22,Games, Strategy, Puzzle,NA,22/06/2019,30/11/2019,5
1453813860,Solitaire Fun  Classic Cards,4,Classic Solitaire card games,4,0,0,0,4,EN,1,1,95374336,95,Games, Puzzle, Strategy,NA,26/02/2019,30/11/2019,9
1453838527,Age of Civiliza II,4,Rule the World,3,3.5,143,2.99,4,EN,1,1,529747968,530,Games, Strategy, Simulation,NA,28/05/2019,30/11/2019,6
1453944939,Horror Call  evil talk,4,,0,3,26,0,4,EN,1,1,31629312,32,Games, Strategy,NA,NA,24/02/2019,30/11/2019,9
1453958834,Bounce Em Back,3,Bounce and Clear the obstacles,5,0,0,0,4,EN,1,1,100848640,101,Games, Strategy, Casual,NA,21/03/2019,30/11/2019,8
1453961597,Idle Convoy VS Zombies Inc,5,Armored Vehicles and Soldiers,4,4.5,329,0,9,EN,1,1,268316672,268,Games, Adventure, Entertainment, Strategy,12/07/2019,30/11/2019,5
1453965825,Earth808,1,,0,3,10,0,4,EN,1,1,282004480,282,Games, Strategy, Entertainment, Casual,05/04/2019,30/11/2019,8
1454028639,RTS Battle,2,Realtime strategy,2,0,0,0,12,EN,1,1,131774464,132,Games, Simulation, Strategy,NA,24/02/2019,30/11/2019,9
1454068898,Battle Fleet Ground Assault,4,WW2 Tank Strategy,3,0,0,9.99,9,EN- FR- DE- PL- RU,5,1,917609472,918,Games, Simulation, Strategy,NA,15/03/2019,30/11/2019,9
1454107407,Scary Granny House Horror Game,5,Ghost Haunted House Mystery,4,0,0,0,9,EN,1,1,406729728,407,Games, Puzzle, Strategy, Entertainment,02/03/2019,30/11/2019,9
1454108399,Lemonade Shop Tycoon,3,Manage your own lemonade shop,5,3,10,0,9,EN,1,1,167341056,167,Games, Simulation, Strategy,NA,20/06/2019,30/11/2019,5
1454164619,Not Simple TD,3,,0,0,0,0,9,EN,1,1,60294144,60,Games, Strategy,NA,NA,14/03/2019,30/11/2019,9
1454190322,SLO,1,,0,0,0,0,12,EN,1,1,377042944,377,Games, Strategy, Action,NA,02/03/2019,30/11/2019,9
1454195211,Rolly Splat,2,Escape Obstacle Run,3,0,0,0,4,EN,1,1,16708608,17,Games, Adventure, Strategy,NA,25/02/2019,30/11/2019,9
1454199036,Merge++,1,swap- plus and merge puzzle,5,0,0,0,4,EN,1,1,18595840,19,Games, Puzzle, Entertainment, Strategy,10/03/2019,30/11/2019,9
1454229093,Planar Conquest RR,3,,0,0,0,9.99,9,EN,1,1,586997760,587,Games, Strategy,NA,NA,26/04/2019,30/11/2019,7
1454232310,Crushing Things With Car Tyre,5,Addictive Press & Idle Clicker,5,0,0,0,9,EN,1,1,100055040,100,Games, Simulation, Entertainment, Strategy,08/03/2019,30/11/2019,9
1454284334,Granny Mods  granny games,4,granny baldi on granny games,5,2.5,36,0,12,EN,1,1,227363840,227,Games, Action, Entertainment, Strategy,08/06/2019,30/11/2019,6
1454324685,Rings of Kairos,3,,0,0,0,0,4,EN,1,1,19350528,19,Games, Strategy, Casual,NA,02/03/2019,30/11/2019,9
1454344486,Idle Cinema Tycoon,3,Build your own Cinema 3D- 4D,6,0,0,0,4,EN,1,1,304998400,305,Games, Strategy, Simulation,NA,25/04/2019,30/11/2019,7
1454352909,Brave Order,2,Epic battle awaits,3,5,64,0,9,ZH- EN- FR- DE- JA- KO- RU- ZH- ES- ZH,10,1,274333696,274,Games, Strategy, Entertainment, Role Playing,10/07/2019,30/11/2019,5
1454359220,Adone,1,,0,0,0,0,4,EN,1,1,115681280,116,Games, Strategy, Entertainment, Casual,13/03/2019,30/11/2019,9
1454361382,Gun Turret 3D  Last Frontier,5,Defend the shelter to the last,6,0,0,5.99,12,EN- FR- DE- IT- JA- KO- PT- RU- ZH- ES,10,1,110656512,111,Games, Entertainment, Strategy, Action,23/03/2019,30/11/2019,8
1454366810,Silver Screen Story,3,,0,4.5,127,4.99,4,EN- JA- KO- ZH- ZH,5,1,234961920,235,Games, Entertainment, Strategy, Simulation,25/07/2019,30/11/2019,4
1454405829,Twelvesmith,1,Can you craft a Twelve,5,5,20,1.99,4,EN,1,1,4264960,4,Games, Puzzle, Strategy,NA,11/06/2019,30/11/2019,6
1454408397,Idle Marble Run,3,,0,0,0,0,4,EN,1,1,125075456,125,Games, Strategy,NA,NA,29/06/2019,30/11/2019,5
1454411163,Tic Tac Toe  Classic games,5,No ads- 100 Fun,4,0,0,0,4,EN,1,1,59450368,59,Games, Entertainment, Strategy, Family,08/04/2019,30/11/2019,8
1454451360,Idle Game Tycoon Game Company,5,Simulator for your game career,5,0,0,0,4,ZH- EN,2,1,247622656,248,Games, Simulation, Entertainment, Strategy,31/07/2019,30/11/2019,4
1454460165,Game Caro Online,3,Caro Battle online,3,0,0,0,4,EN- VI,2,1,22237184,22,Games, Board, Strategy,NA,06/04/2019,30/11/2019,8
1454486685,Dungeon School,2,A strategy RPG for all ages,6,0,0,0.99,4,EN,1,1,68194304,68,Games, Role Playing, Strategy,NA,23/05/2019,30/11/2019,6
1454515001,Armchair Commander,2,,0,4.5,11,0,12,EN,1,1,149273600,149,Games, Simulation, Strategy,NA,30/04/2019,30/11/2019,7
1454556177,Chess with Friend,3,,0,0,0,0,4,EN,1,1,29839360,30,Games, Entertainment, Strategy, Board,24/07/2019,30/11/2019,4
1454562372,Shape Swap,2,,0,0,0,0,4,EN,1,1,290443264,290,Games, Puzzle, Strategy,NA,05/04/2019,30/11/2019,8
1454598313,NucleoTide,1,,0,0,0,0,4,EN,1,1,11979776,12,Games, Strategy, Education, Casual,10/03/2019,30/11/2019,9
1454607053,Bloon Popper  pop,3,Get Popping,2,5,9,0,4,EN,1,1,13349888,13,Games, Casual, Strategy,NA,15/03/2019,30/11/2019,9
1454627218,Idle Castle,2,Kingdom Simulator,2,0,0,0,12,EN,1,1,119612416,120,Games, Simulation, Strategy,NA,03/03/2019,30/11/2019,9
1454630051,Idle Hospital,2,Develop a firstclass hospital,4,0,0,0,4,EN,1,1,98259968,98,Games, Simulation, Strategy, Entertainment,06/04/2019,30/11/2019,8
1454630719,Go ForwardRush,2,,0,0,0,0,4,EN,1,1,5015552,5,Games, Strategy, Puzzle, Entertainment,09/03/2019,30/11/2019,9
1454633863,Red and blue Duel,4,,0,0,0,0,4,EN,1,1,3772416,4,Games, Strategy, Puzzle, Entertainment,17/05/2019,30/11/2019,7
1454643375,World of Koda,3,,0,0,0,0,9,EN- ZH- ZH,3,1,504728576,505,Games, Simulation, Strategy,NA,03/08/2019,30/11/2019,4
1454696560,Rock Band Idle,3,Be the richest Rockstar ever,5,0,0,0,4,EN,1,1,70067200,70,Games, Simulation, Strategy,NA,11/03/2019,30/11/2019,9
1454770288,Sokoban2019,1,,0,0,0,0,4,ZH,1,0,9292800,9,Games, Strategy,NA,NA,03/03/2019,30/11/2019,9
1454790974,Zombie Forest HD Survival,4,How long will you last,5,5,5,0,9,EN,1,1,223212544,223,Games, Strategy, Action,NA,15/07/2019,30/11/2019,5
1454791617,Sudoku Multiplayer,2,Sudoku Solver Board Game,4,0,0,0,4,EN- FR- IT- SR- ES,5,1,45982720,46,Games, Board, Travel, Strategy,18/04/2019,30/11/2019,8
1454827641,SizeShift,1,Match Shapes By Size,4,0,0,0,4,EN,1,1,29642752,30,Games, Entertainment, Strategy, Casual,29/04/2019,30/11/2019,7
1454838295,LightSlinger Heroes RPG,3,Puzzle Strategy Quest,3,4.5,246,0,12,ZH- EN- FR- DE- ID- KO- PT- RU- ZH- ES- ZH,11,1,199922688,200,Games, Strategy, Role Playing,NA,29/07/2019,30/11/2019,4
1454874749,Snake City,2,Move through a side ways map,6,0,0,0,4,EN,1,1,30347264,30,Games, Casual, Entertainment, Strategy,15/07/2019,30/11/2019,5
1454896082,Puissance 4 P2P,3,A connect 4 game,4,0,0,0,4,EN,1,1,8168448,8,Games, Strategy, Board,NA,02/05/2019,30/11/2019,7
1454921591,Artillery Battlefield,2,,0,0,0,0,9,EN,1,1,148757504,149,Games, Board, Strategy,NA,16/06/2019,30/11/2019,6
1454933125,YottaYatzy,1,,0,0,0,0,4,EN,1,1,13277184,13,Games, Strategy, Board,NA,06/04/2019,30/11/2019,8
1454994629,Bubble Shooter  Baby Angel,4,New game Bubble Shooter 2019,5,0,0,0,4,EN,1,1,283184128,283,Games, Entertainment, Casual, Strategy,25/04/2019,30/11/2019,7
1455009518,Moji Matcher,2,Match emojis to get high score,6,0,0,0,4,EN,1,1,195256320,195,Games, Strategy, Entertainment, Puzzle,15/05/2019,30/11/2019,7
1455018858,Fire Balls Paint Hit 2D,5,Shoot coloured balls,3,0,0,0,9,EN,1,1,77945856,78,Games, Strategy, Casual,NA,05/04/2019,30/11/2019,8
1455042147,Sleek Road,2,,0,5,14,0,4,EN,1,1,134028288,134,Games, Entertainment, Strategy, Racing,21/05/2019,30/11/2019,6
1455079675,Yokai Spirits Hunt,3,Welcome to the Spirit World,5,4,122,0,12,EN- ZH,2,1,746242048,746,Games, Role Playing, Strategy,NA,19/07/2019,30/11/2019,4
1455088996,Battle Chasers Nightwar,3,,0,4.5,50,9.99,12,ZH- EN- FR- DE- IT- JA- KO- PT- RU- ES,10,1,1932578816,1933,Games, Role Playing, Strategy,NA,01/08/2019,30/11/2019,4
1455102219,Shattered Plane,2,TurnBased Strategy Game,3,0,0,2.99,9,EN- FR- DE- PL,4,1,120506368,121,Games, Strategy,NA,NA,04/05/2019,30/11/2019,7
1455182937,Hearth Keeper,2,Game Tracker for Hearthstone,4,4.5,28,0,12,EN,1,1,100944896,101,Games, Utilities, Strategy, Card,26/05/2019,30/11/2019,6
1455184612,Flame Chariot,2,,0,0,0,0,9,EN,1,1,13984768,14,Games, Casual, Strategy,NA,10/03/2019,30/11/2019,9
1455192180,Will of Power,3,,0,0,0,0,9,EN- ZH- ZH,3,1,352349184,352,Games, Role Playing, Strategy,NA,25/07/2019,30/11/2019,4
1455205095,Roller Ball Splat 3D,4,Roll the ball and paint maze,6,4,762,0,4,EN,1,1,112629760,113,Games, Strategy, Entertainment, Puzzle,16/05/2019,30/11/2019,7
1455205317,CrisJump,1,,0,0,0,0,4,ZH,1,0,7353344,7,Games, Strategy,NA,NA,08/03/2019,30/11/2019,9
1455206042,Heroes of Envell Glorious,4,Become a hero,3,0,0,0,9,EN- RU,2,1,679772160,680,Games, Role Playing, Entertainment, Strategy,05/04/2019,30/11/2019,8
1455226348,Edamame Ninja,2,Edamame Ninja vs peanut mans,5,0,0,0,4,EN,1,1,56243200,56,Games, Action, Strategy, Entertainment,10/03/2019,30/11/2019,9
1455247740,Hair Cut Idle,3,The Best Idle Game,4,3.5,5,0,4,EN,1,1,124013568,124,Games, Strategy, Simulation, Entertainment,22/03/2019,30/11/2019,8
1455250108,Color Smash,2,,0,0,0,0,4,EN,1,1,33353728,33,Games, Strategy, Action,NA,13/03/2019,30/11/2019,9
1455257972,Roller Split,2,,0,0,0,0,4,EN,1,1,11996160,12,Games, Strategy, Simulation,NA,08/03/2019,30/11/2019,9
1455258401,Merge TD Idle Tower Defense,5,How far can you get,5,5,12876,0,9,EN,1,1,257301504,257,Games, Strategy, Simulation,NA,02/08/2019,30/11/2019,4
1455269280,PieDouSi,1,Fun strategy board game,4,0,0,0.99,4,EN,1,1,61123584,61,Games, Board, Entertainment, Strategy,09/03/2019,30/11/2019,9
1455275877,Left - Right,3,Do it as fast as you can,7,0,0,0,4,EN,1,1,63098880,63,Games, Strategy, Action,NA,01/05/2019,30/11/2019,7
1455290147,ZPINZ,1,A unique challenge,3,5,7,0,4,EN,1,1,33112064,33,Games, Entertainment, Puzzle, Strategy,11/06/2019,30/11/2019,6
1455291571,Drawn Go,2,,0,0,0,0,4,EN,1,1,111720448,112,Games, Action, Strategy,NA,23/04/2019,30/11/2019,7
1455294906,Kingdom Conquerors,2,A Turn Based strategy game,5,4.5,8,0,12,EN,1,1,146486272,146,Games, Adventure, Strategy, Entertainment,23/03/2019,30/11/2019,8
1455308665,MINImax Tinyverse,2,Be a GOD Action Chess,5,0,0,0,9,ZH- EN- FR- DE- JA- KO- PT- RU- ZH- ES- ZH,11,1,1028851712,1029,Games, Entertainment, Strategy, Simulation,10/07/2019,30/11/2019,5
1455319870,World Food Tycoon,3,,0,2,10,0,4,EN,1,1,161324032,161,Games, Simulation, Strategy,NA,12/04/2019,30/11/2019,8
1455377730,Time of Conquest,3,Turn Based Strategy,3,3.5,27,0,4,AR- ZH- EN- FR- DE- HI- ID- IT- JA- PL- PT- RU- ES- TR- UK,15,1,298596352,299,Games, Strategy,NA,NA,13/03/2019,30/11/2019,9
1455432673,Against Blocky Zombie Hordes,4,Against Blocky Zombie Hordes,4,0,0,0,17,EN,1,1,553354240,553,Games, Action, Strategy, Entertainment,26/05/2019,30/11/2019,6
1455596468,Bounce Jim,2,,0,0,0,0,4,EN,1,1,364721152,365,Games, Strategy,NA,NA,13/03/2019,30/11/2019,9
1455600489,Hitwicket Superstars 2019,3,Manage Your Own Cricket Team,5,0,0,0,4,EN,1,1,249991168,250,Games, Sports, Strategy,NA,02/08/2019,30/11/2019,4
1455601864,Impossible Car Parking School,4,Enroll in Car Parking Academy,5,0,0,0,4,EN,1,1,153071616,153,Games, Simulation, Entertainment, Strategy,16/03/2019,30/11/2019,9
